ticker,name,sector,price,market_cap,current_assets,total_liabilities,ncav,ncav_per_share,ocf,ocf_positive,ncav_ratio,is_netnet,margin_pct,ocf_3y_all_positive,ocf_3y_count_positive,ocf_3y_values,has_dividend,has_buyback,revenue_declining,value_trap_flag
7925.T,"Maezawa Kasei Industries Co., Ltd.",Basic Materials,1926.0,28606860666.0,28409000000.0,8389000000.0,20020000000.0,1347.88,1874000000.0,True,1.429,False,-114.3,True,3,"[1874000000.0, 2615000000.0, 1784000000.0]",True,False,False,False
7927.T,Muto Seiko Co.,Technology,2193.0,15232547298.0,19910168000.0,11717345000.0,8192823000.0,1179.5,2273853000.0,True,1.859,False,-178.9,True,3,"[2273853000.0, 3859475000.0, 2588001000.0]",True,True,False,False
7928.T,"Asahi Kagaku Kogyo Co.,Ltd.",Industrials,612.0,1860033852.0,3157478000.0,1387170000.0,1770308000.0,582.48,137713000.0,True,1.051,False,-57.6,True,3,"[137713000.0, 296326000.0, 755673000.0]",True,False,True,False
7931.T,"Mirai Industry Co.,Ltd.",Industrials,3010.0,48646960810.0,42950000000.0,12435000000.0,30515000000.0,1888.1,7081000000.0,True,1.594,False,-139.1,True,3,"[7081000000.0, 7531000000.0, 4675000000.0]",True,True,False,False
7932.T,"Nippi,Incorporated",Consumer Cyclical,11630.0,32563197530.0,27574000000.0,29607000000.0,-2033000000.0,-726.09,4652000000.0,True,,False,,True,3,"[4652000000.0, 4169000000.0, 2667000000.0]",True,False,False,False
7936.T,ASICS Corporation,Consumer Cyclical,4363.0,3092982890206.0,409933000000.0,313127000000.0,96806000000.0,136.56,109912000000.0,True,31.95,False,-4692.5,True,3,"[109912000000.0, 104614000000.0, 90095000000.0]",True,True,False,False
7937.T,"Tsutsumi Jewelry Co.,Ltd.",Consumer Cyclical,2728.0,42629476648.0,56415000000.0,1838000000.0,54577000000.0,3492.56,-1331000000.0,False,0.781,False,-17.2,False,1,"[-1331000000.0, -968000000.0, 643000000.0]",True,False,False,False
7938.T,Regal Corporation,Consumer Cyclical,2050.0,6108856500.0,14958000000.0,13513000000.0,1445000000.0,484.91,226000000.0,True,4.228,False,-534.1,False,2,"[226000000.0, -1049000000.0, 102000000.0]",True,True,False,False
7939.T,"Kensoh Co.,Ltd.",Industrials,582.0,2208483390.0,2665122000.0,2287780000.0,377342000.0,99.44,485174000.0,True,5.853,False,-777.9,False,1,"[485174000.0, -223251000.0, -213867000.0]",True,False,True,False
7940.T,"Wavelock Holdings Co., Ltd.",Basic Materials,1049.0,8858936125.0,18076029000.0,13302130000.0,4773899000.0,565.28,1223974000.0,True,1.856,False,-178.4,True,3,"[1223974000.0, 2228941000.0, 139548000.0]",True,False,False,False
7942.T,JSP Corporation,Consumer Cyclical,2595.0,68007305130.0,81938000000.0,51336000000.0,30602000000.0,1167.7,16349000000.0,True,2.222,False,-233.3,True,3,"[16349000000.0, 8896000000.0, 15665000000.0]",True,False,False,False
7943.T,Nichiha Corporation,Industrials,2977.0,98847864427.0,86002000000.0,53298000000.0,32704000000.0,984.95,10413000000.0,True,3.023,False,-353.4,True,3,"[10413000000.0, 6919000000.0, 5543000000.0]",True,True,False,False
7944.T,Roland Corporation,Consumer Cyclical,4335.0,114337372005.0,58795000000.0,42115000000.0,16680000000.0,632.41,13699000000.0,True,6.855,False,-928.2,True,3,"[13699000000.0, 11717000000.0, 15428000000.0]",True,True,True,False
7946.T,Koyosha Inc.,Industrials,369.0,902551860.0,2089839000.0,1392977000.0,696862000.0,284.91,14130000.0,True,1.295,False,-94.3,True,3,"[14130000.0, 217954000.0, 58286000.0]",True,True,False,False
7947.T,FP Corporation,Consumer Cyclical,2600.0,210279612400.0,105439000000.0,138893000000.0,-33454000000.0,-413.64,29981000000.0,True,,False,,True,3,"[29981000000.0, 27919000000.0, 29176000000.0]",True,False,False,False
7949.T,"Komatsu Wall Industry Co., Ltd.",Industrials,2534.0,44600589376.0,27189000000.0,9370000000.0,17819000000.0,1012.39,4385000000.0,True,2.503,False,-275.4,True,3,"[4385000000.0, 3327000000.0, 4273000000.0]",True,False,False,False
7951.T,Yamaha Corporation,Consumer Cyclical,1115.0,490485105940.0,351933000000.0,141166000000.0,210767000000.0,479.13,43836000000.0,True,2.327,False,-249.1,False,2,"[43836000000.0, -14841000000.0, 36016000000.0]",True,True,False,False
7952.T,"Kawai Musical Instruments Manufacturing Co., Ltd.",Consumer Cyclical,3295.0,28344970605.0,48518000000.0,29451000000.0,19067000000.0,2216.47,-1698000000.0,False,1.487,False,-123.0,False,1,"[-1698000000.0, 1442000000.0, -613000000.0]",True,False,True,False
7953.T,"Kikusui Chemical Industries Co., Ltd.",Industrials,386.0,4839797696.0,10348348000.0,6538900000.0,3809448000.0,303.82,495306000.0,True,1.27,False,-90.6,True,3,"[495306000.0, 1083076000.0, 500647000.0]",True,False,True,False
7955.T,Cleanup Corporation,Consumer Cyclical,907.0,31985113738.0,55467000000.0,33389000000.0,22078000000.0,626.06,4348000000.0,True,1.449,False,-117.3,True,3,"[4348000000.0, 2433000000.0, 4303000000.0]",True,False,False,False
7956.T,Pigeon Corporation,Consumer Defensive,1964.5,235042284251.0,76561000000.0,24201000000.0,52360000000.0,437.63,13058000000.0,True,4.489,False,-573.3,True,3,"[13058000000.0, 14281000000.0, 14503000000.0]",True,False,False,False
7957.T,"Fujicopian Co., Ltd.",Industrials,1625.0,2488950750.0,7599814000.0,5903482000.0,1696332000.0,1107.51,101909000.0,True,1.467,False,-120.1,False,2,"[101909000.0, 299607000.0, -46676000.0]",True,True,False,False
7962.T,"King Jim Co., Ltd.",Industrials,785.0,22105721675.0,24063443000.0,11460881000.0,12602562000.0,447.53,1468981000.0,True,1.754,False,-163.1,True,3,"[1468981000.0, 1047192000.0, 166267000.0]",True,True,False,False
7963.T,Koken Ltd.,Healthcare,1702.0,8235416340.0,11529589000.0,8646391000.0,2883198000.0,595.87,136142000.0,True,2.856,False,-328.5,True,3,"[136142000.0, 666370000.0, 1081743000.0]",True,True,False,False
7965.T,Zojirushi Corporation,Consumer Cyclical,1450.0,92068198050.0,85366000000.0,28746000000.0,56620000000.0,891.72,9930000000.0,True,1.626,False,-143.9,True,3,"[9930000000.0, 5510000000.0, 4939000000.0]",True,True,False,False
7966.T,LINTEC Corporation,Basic Materials,6480.0,424319679360.0,196082000000.0,84488000000.0,111594000000.0,1704.21,33450000000.0,True,3.802,False,-470.4,True,3,"[33450000000.0, 33715000000.0, 39205000000.0]",True,True,False,False
7970.T,"Shin-Etsu Polymer Co.,Ltd.",Basic Materials,2324.0,186783879604.0,101964000000.0,23452000000.0,78512000000.0,976.86,14450000000.0,True,2.379,False,-256.9,True,3,"[14450000000.0, 16013000000.0, 11973000000.0]",True,True,False,False
7971.T,TOLI Corporation,Industrials,641.0,36373540513.0,54083000000.0,47455000000.0,6628000000.0,116.8,9115000000.0,True,5.488,False,-723.2,True,3,"[9115000000.0, 2469000000.0, 5288000000.0]",True,True,False,False
7972.T,Itoki Corporation,Consumer Cyclical,2515.0,124417392040.0,79406000000.0,73912000000.0,5494000000.0,111.06,8942000000.0,True,22.646,False,-3296.9,False,2,"[8942000000.0, -1000000000.0, 6321000000.0]",True,False,False,False
7974.T,"Nintendo Co., Ltd.",Communication Services,7076.0,8157417388388.0,2752352000000.0,673070000000.0,2079282000000.0,1803.63,12069000000.0,True,3.923,False,-488.5,True,3,"[12069000000.0, 462097000000.0, 322843000000.0]",True,True,True,False
7975.T,"Lihit Lab.,Inc.",Industrials,1060.0,3596535480.0,5724040000.0,2537356000.0,3186684000.0,939.21,47728000.0,True,1.129,False,-69.3,True,3,"[47728000.0, 290493000.0, 663332000.0]",True,True,False,False
7976.T,"Mitsubishi Pencil Co., Ltd.",Industrials,2549.0,127473540015.0,91793000000.0,42573000000.0,49220000000.0,984.22,2413000000.0,True,2.59,False,-288.5,True,3,"[2413000000.0, 6467000000.0, 11763000000.0]",True,True,False,False
7979.T,Shofu Inc.,Healthcare,2006.0,71392177926.0,27521000000.0,7261000000.0,20260000000.0,569.27,3447000000.0,True,3.524,False,-428.6,True,3,"[3447000000.0, 3089000000.0, 3170000000.0]",True,False,False,False
7980.T,"Shigematsu Works Co., Ltd.",Healthcare,789.0,5610866196.0,10433841000.0,9480661000.0,953180000.0,134.04,228181000.0,True,5.886,False,-783.0,True,3,"[228181000.0, 966394000.0, 1124186000.0]",True,False,False,False
7981.T,"Takara Standard Co.,Ltd.",Consumer Cyclical,3030.0,191590323900.0,160391000000.0,82408000000.0,77983000000.0,1233.3,23365000000.0,True,2.457,False,-268.5,False,2,"[23365000000.0, -1314000000.0, 6604000000.0]",True,True,False,False
7983.T,Miroku Corporation,Industrials,1036.0,3041754016.0,10456613000.0,11121384000.0,-664771000.0,-226.42,1236749000.0,True,,False,,False,1,"[1236749000.0, -41983000.0, -484975000.0]",True,False,False,False
7984.T,"Kokuyo Co., Ltd.",Industrials,809.5,343784362064.0,242888000000.0,99593000000.0,143295000000.0,337.41,14369000000.0,True,2.399,False,-259.9,True,3,"[14369000000.0, 16377000000.0, 34739000000.0]",True,True,False,False
7985.T,NEPON Inc,Industrials,727.0,696099592.0,4533781000.0,3691133000.0,842648000.0,880.05,170882000.0,True,0.826,False,-23.9,False,2,"[170882000.0, 217912000.0, -10141000.0]",True,True,True,False
7986.T,"Nihon Isk Co.,Ltd.",Basic Materials,1751.0,2685321343.0,2968161000.0,1863740000.0,1104421000.0,720.15,400337000.0,True,2.431,False,-264.7,True,3,"[400337000.0, 329332000.0, 378639000.0]",True,True,False,False
7987.T,"Nakabayashi Co., Ltd.",Industrials,559.0,15162383639.0,29789000000.0,27209000000.0,2580000000.0,95.12,2791000000.0,True,5.877,False,-781.5,False,2,"[2791000000.0, 1328000000.0, -87000000.0]",True,False,False,False
7988.T,Nifco Inc.,Consumer Cyclical,4572.0,425770650108.0,259565000000.0,101092000000.0,158473000000.0,1701.71,54217000000.0,True,2.687,False,-303.0,True,3,"[54217000000.0, 47257000000.0, 37261000000.0]",True,True,False,False
7989.T,Tachikawa Corporation,Consumer Cyclical,2494.0,50132008724.0,41228434000.0,11382354000.0,29846080000.0,1484.8,4522933000.0,True,1.68,False,-152.0,True,3,"[4522933000.0, 1643171000.0, 4314003000.0]",True,False,False,False
7990.T,"Globeride, Inc.",Consumer Cyclical,2416.0,51561245200.0,73233000000.0,52690000000.0,20543000000.0,962.58,2042000000.0,True,2.51,False,-276.5,True,3,"[2042000000.0, 12405000000.0, 4158000000.0]",True,True,True,False
7991.T,"Mamiya-OP Co., Ltd.",Industrials,1061.0,10957811715.0,26490269000.0,15505327000.0,10984942000.0,1063.63,6678751000.0,True,0.998,False,-49.6,False,2,"[6678751000.0, 2643615000.0, -237084000.0]",True,True,False,False
7992.T,"The Sailor Pen Co., Ltd.",Industrials,101.0,2993962493.0,3414924000.0,3276126000.0,138798000.0,4.68,34674000.0,True,21.571,False,-3135.6,False,1,"[34674000.0, -405544000.0, -435971000.0]",False,False,True,True
7994.T,Okamura Corporation,Industrials,2250.0,213015507750.0,139618000000.0,102351000000.0,37267000000.0,393.64,983000000.0,True,5.716,False,-757.4,True,3,"[983000000.0, 21351000000.0, 13491000000.0]",True,True,False,False
7995.T,"Valqua, Ltd.",Industrials,8060.0,142020158020.0,47970000000.0,29888000000.0,18082000000.0,1026.2,5028000000.0,True,7.854,False,-1078.1,True,3,"[5028000000.0, 4870000000.0, 1758000000.0]",True,True,True,False
7997.T,Kurogane Kosakusho Ltd.,Consumer Cyclical,996.0,1662490332.0,4755144000.0,3695808000.0,1059336000.0,634.65,76480000.0,True,1.569,False,-135.4,False,1,"[76480000.0, -248973000.0, -428428000.0]",True,True,True,False
8001.T,ITOCHU Corporation,Industrials,1847.5,12913863687385.0,6270085000000.0,9544556000000.0,-3274471000000.0,-468.46,1131837000000.0,True,,False,,True,3,"[1131837000000.0, 997278000000.0, 978108000000.0]",True,True,False,False
8002.T,Marubeni Corporation,Industrials,4895.0,8003341168185.0,4506136000000.0,6017966000000.0,-1511830000000.0,-924.66,535398000000.0,True,,False,,True,3,"[535398000000.0, 597945000000.0, 442469000000.0]",True,True,False,False
8005.T,Scroll Corporation,Consumer Cyclical,1636.0,55316270036.0,39519000000.0,21335000000.0,18184000000.0,537.8,6939000000.0,True,3.042,False,-356.3,True,3,"[6939000000.0, 6124000000.0, 3434000000.0]",True,True,False,False
8006.T,"Yuasa Funashoku Co., Ltd.",Consumer Defensive,1460.0,25787204740.0,33314000000.0,25007000000.0,8307000000.0,470.32,574000000.0,True,3.104,False,-365.6,True,3,"[574000000.0, 2815000000.0, 862000000.0]",True,False,False,False
8007.T,"Takashima & Co., Ltd.",Basic Materials,741.0,25247006694.0,41371000000.0,33922000000.0,7449000000.0,218.63,2814000000.0,True,3.389,False,-408.4,False,2,"[2814000000.0, -2740000000.0, 6057000000.0]",True,True,False,False
8008.T,Yondoshi Holdings Inc.,Consumer Cyclical,1896.0,40716182880.0,23006000000.0,27771000000.0,-4765000000.0,-221.89,1102000000.0,True,,False,,True,3,"[1102000000.0, 3023000000.0, 2666000000.0]",True,False,False,False
8011.T,Sanyo Shokai Ltd.,Consumer Cyclical,3990.0,39769171890.0,38710000000.0,18959000000.0,19751000000.0,1981.6,995000000.0,True,2.014,False,-202.0,True,3,"[995000000.0, 2681000000.0, 4419000000.0]",True,True,True,False
8012.T,"Nagase & Co., Ltd.",Basic Materials,1201.5,490010787198.0,566319000000.0,437503000000.0,128816000000.0,315.86,47805000000.0,True,3.804,False,-470.6,True,3,"[47805000000.0, 36321000000.0, 72959000000.0]",True,True,False,False
8013.T,"Naigai Co.,Ltd.",Consumer Cyclical,340.0,2656751840.0,8299000000.0,5487000000.0,2812000000.0,359.87,-283000000.0,False,0.945,False,-41.7,False,0,"[-283000000.0, -35000000.0, -357000000.0]",False,True,False,False
8014.T,"Chori Co., Ltd.",Industrials,3805.0,93776043790.0,126931000000.0,50930000000.0,76001000000.0,3083.77,11543000000.0,True,1.234,False,-85.1,True,3,"[11543000000.0, 7141000000.0, 9693000000.0]",True,True,True,False
8015.T,Toyota Tsusho Corporation,Industrials,6191.0,6536310057976.0,4240816000000.0,4311620000000.0,-70804000000.0,-67.06,511874000000.0,True,,False,,True,3,"[511874000000.0, 542125000000.0, 444290000000.0]",True,True,False,False
8016.T,"Onward Holdings Co., Ltd.",Consumer Cyclical,727.0,98882976246.0,92525000000.0,95638000000.0,-3113000000.0,-22.89,8249000000.0,True,,False,,True,3,"[8249000000.0, 3123000000.0, 3999000000.0]",True,False,False,False
8018.T,"Sankyo Seiko Co., Ltd.",Consumer Cyclical,845.0,31596519695.0,18808000000.0,22466000000.0,-3658000000.0,-97.83,2854000000.0,True,,False,,True,3,"[2854000000.0, 1113000000.0, 3197000000.0]",True,True,False,False
8020.T,Kanematsu Corporation,Industrials,2069.0,344303876923.0,521367000000.0,501210000000.0,20157000000.0,121.13,58329000000.0,True,17.081,False,-2462.2,False,2,"[58329000000.0, 35582000000.0, -296000000.0]",True,True,False,False
8022.T,Mizuno Corporation,Consumer Cyclical,3380.0,257025965300.0,147421000000.0,61359000000.0,86062000000.0,1131.75,7007000000.0,True,2.987,False,-348.0,False,2,"[7007000000.0, 21412000000.0, -8047000000.0]",True,True,False,False
8023.T,"DAIKO XTECH, Ltd.",Technology,927.0,11745129861.0,21490511000.0,14120258000.0,7370253000.0,581.71,1319562000.0,True,1.594,False,-139.0,True,3,"[1319562000.0, 4130115000.0, 556150000.0]",True,True,False,False
8025.T,"Tsukamoto Corporation Co., Ltd.",Consumer Cyclical,1241.0,5006913780.0,6126087000.0,14843849000.0,-8717762000.0,-2160.76,-261227000.0,False,,False,,False,2,"[-261227000.0, 274922000.0, 417517000.0]",True,True,True,False
8029.T,Look Holdings Incorporated,Consumer Cyclical,2744.0,20548756816.0,30740000000.0,23587000000.0,7153000000.0,955.18,2546000000.0,True,2.873,False,-330.9,True,3,"[2546000000.0, 2452000000.0, 1142000000.0]",True,False,True,False
8030.T,"Chuo Gyorui Co., Ltd.",Consumer Defensive,3450.0,13779990000.0,29590000000.0,40950000000.0,-11360000000.0,-2844.12,3919000000.0,True,,False,,True,3,"[3919000000.0, 3593000000.0, 3342000000.0]",True,False,False,False
8031.T,"Mitsui & Co., Ltd.",Industrials,4716.0,13366031678532.0,7056043000000.0,11803607000000.0,-4747564000000.0,-1675.11,952912000000.0,True,,False,,True,3,"[952912000000.0, 1017518000000.0, 864419000000.0]",True,False,False,False
8032.T,Japan Pulp and Paper Company Limited,Basic Materials,1081.0,119118881630.0,233953000000.0,246669000000.0,-12716000000.0,-115.4,21010000000.0,True,,False,,True,3,"[21010000000.0, 20891000000.0, 304000000.0]",True,True,False,False
8035.T,Tokyo Electron Limited,Technology,75360.0,34277872498560.0,1800756000000.0,770775000000.0,1029981000000.0,2264.42,582174000000.0,True,33.28,False,-4892.0,True,3,"[582174000000.0, 434720000000.0, 426270000000.0]",True,True,False,False
8037.T,Kamei Corporation,Energy,3490.0,106791759420.0,187829000000.0,154247000000.0,33582000000.0,1097.47,38362000000.0,True,3.18,False,-377.0,True,3,"[38362000000.0, 25035000000.0, 13652000000.0]",True,True,False,False
8039.T,"Tsukiji Uoichiba Company, Limited",Consumer Defensive,3690.0,8204700240.0,7175000000.0,10066000000.0,-2891000000.0,-1300.2,-449000000.0,False,,False,,False,2,"[-449000000.0, 1199000000.0, 143000000.0]",True,True,False,False
8040.T,"Tokyo Soir Co., Ltd.",Consumer Cyclical,1017.0,3519712926.0,8314335000.0,3333966000.0,4980369000.0,1439.05,430021000.0,True,0.707,False,-6.0,False,1,"[430021000.0, -68316000.0, -93973000.0]",True,True,False,False
8041.T,OUG Holdings Inc.,Consumer Defensive,4165.0,22480949855.0,68521000000.0,54717000000.0,13804000000.0,2557.44,2716000000.0,True,1.629,False,-144.3,True,3,"[2716000000.0, 2007000000.0, 682000000.0]",True,False,False,False
8043.T,Starzen Company Limited,Consumer Defensive,1186.0,67771077346.0,111416000000.0,83170000000.0,28246000000.0,494.31,-2264000000.0,False,2.399,False,-259.9,False,2,"[-2264000000.0, 12776000000.0, 7214000000.0]",True,True,False,False
8045.T,"Yokohama Maruuo Co., Ltd.",Consumer Defensive,1854.0,11173702032.0,7326266000.0,7850430000.0,-524164000.0,-86.97,332744000.0,True,,False,,True,3,"[332744000.0, 1698458000.0, 186352000.0]",True,False,True,False
8046.T,"Marufuji Sheet Piling Co.,Ltd.",Basic Materials,840.0,14483490000.0,32854000000.0,13043000000.0,19811000000.0,1148.98,1447000000.0,True,0.731,False,-9.7,True,3,"[1447000000.0, 3200000000.0, 756000000.0]",True,False,False,False
8050.T,Seiko Group Corporation,Consumer Cyclical,7540.0,616333187080.0,174183000000.0,211223000000.0,-37040000000.0,-453.13,32609000000.0,True,,False,,True,3,"[32609000000.0, 32726000000.0, 9261000000.0]",True,True,False,False
8051.T,Yamazen Corporation,Industrials,1784.0,159841361984.0,277436000000.0,211839000000.0,65597000000.0,732.13,5123000000.0,True,2.437,False,-265.5,True,3,"[5123000000.0, 8361000000.0, 11156000000.0]",True,True,False,False
8052.T,"Tsubakimoto Kogyo Co., Ltd.",Industrials,2719.0,49945852081.0,81082000000.0,56657000000.0,24425000000.0,1329.67,3592000000.0,True,2.045,False,-206.7,True,3,"[3592000000.0, 5015000000.0, 6716000000.0]",True,True,False,False
8053.T,Sumitomo Corporation,Industrials,6435.0,7690566209040.0,6635674000000.0,8903184000000.0,-2267510000000.0,-1897.32,813456000000.0,True,,False,,True,3,"[813456000000.0, 612281000000.0, 608850000000.0]",True,False,False,False
8056.T,BIPROGY Inc.,Technology,4201.0,405718893142.0,196809000000.0,159579000000.0,37230000000.0,385.5,44916000000.0,True,10.898,False,-1534.6,True,3,"[44916000000.0, 41693000000.0, 28419000000.0]",True,True,False,False
8057.T,"Uchida Yoko Co., Ltd.",Industrials,1940.0,95681791340.0,106354000000.0,85967000000.0,20387000000.0,413.36,4850000000.0,True,4.693,False,-604.0,False,2,"[4850000000.0, 7269000000.0, -5414000000.0]",True,False,False,False
8058.T,Mitsubishi Corporation,Industrials,4540.0,16623203966340.0,10171663000000.0,13901121000000.0,-3729458000000.0,-1018.56,1490041000000.0,True,,False,,True,3,"[1490041000000.0, 1658349000000.0, 1347380000000.0]",True,False,True,False
8059.T,"Daiichi Jitsugyo Co., Ltd.",Industrials,3090.0,98509601700.0,149940000000.0,91523000000.0,58417000000.0,1832.4,11594000000.0,True,1.686,False,-152.9,False,2,"[11594000000.0, -1705000000.0, 8940000000.0]",True,False,False,False
8060.T,Canon Marketing Japan Inc.,Industrials,3407.0,701827073933.0,339646000000.0,150612000000.0,189034000000.0,917.66,45912000000.0,True,3.713,False,-456.9,True,3,"[45912000000.0, 47667000000.0, 28182000000.0]",True,True,False,False
